gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
2237648049				These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.				NatureServe					NTSRV	MO-NHP	NatureServe Network Species Occurrence Data		HumanObservation				42-35031-1660	42-35031-1660																																								27	2015-09-09				2015										http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.161342				North America				UNITED STATES		Missouri	St. Charles																																																															196243							Boltonia decurrens (Torr. & Gray) Wood)								Plantae	Anthophyta	Dicotyledoneae	Asterales		Asteraceae				Boltonia				decurrens			Species		(Torr. & Gray) Wood)					
2237645781				These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.				NatureServe					NTSRV	MO-NHP	NatureServe Network Species Occurrence Data		HumanObservation				42-34885-1665	42-34885-1665																																								26	2014-07-25				2014										http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.161342				North America				UNITED STATES		Missouri	St. Louis																																																															196243							Boltonia decurrens (Torr. & Gray) Wood)								Plantae	Anthophyta	Dicotyledoneae	Asterales		Asteraceae				Boltonia				decurrens			Species		(Torr. & Gray) Wood)					
2237642450				These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.				NatureServe					NTSRV	MO-NHP	NatureServe Network Species Occurrence Data		HumanObservation				42-34882-1665	42-34882-1665																																								23	2015-09-15				2015										http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.161342				North America				UNITED STATES		Missouri	St. Louis																																																															196243							Boltonia decurrens (Torr. & Gray) Wood)								Plantae	Anthophyta	Dicotyledoneae	Asterales		Asteraceae				Boltonia				decurrens			Species		(Torr. & Gray) Wood)					
2237641724				These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.				NatureServe					NTSRV	MO-NHP	NatureServe Network Species Occurrence Data		HumanObservation				42-34884-1665	42-34884-1665																																								25	2014-07-25				2014										http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.161342				North America				UNITED STATES		Missouri	St. Louis																																																															196243							Boltonia decurrens (Torr. & Gray) Wood)								Plantae	Anthophyta	Dicotyledoneae	Asterales		Asteraceae				Boltonia				decurrens			Species		(Torr. & Gray) Wood)					
2237641268				These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.				NatureServe					NTSRV	MO-NHP	NatureServe Network Species Occurrence Data		HumanObservation				42-34883-1665	42-34883-1665																																								24	2014-07-25				2014										http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.161342				North America				UNITED STATES		Missouri	St. Louis																																																															196243							Boltonia decurrens (Torr. & Gray) Wood)								Plantae	Anthophyta	Dicotyledoneae	Asterales		Asteraceae				Boltonia				decurrens			Species		(Torr. & Gray) Wood)					
2234476142					2025-04-23 02:12:04		https://sernecportal.org/portal/collections/individual/index.php?occid=17211251				17f2d0fa-39a6-4465-8055-1d6fc12eeda2		NCU	Vascular Plants			PreservedSpecimen	field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality			a04cf648-b057-4a55-a35b-6f1539383865	NCU00008566		Eggert, Heinrich Karl Daniel																							NCU Accession #: 228488																				1893																		United States	US	Illinois	St. Clair																																																														74866								Boltonia decurrens							Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Boltonia	Plantae	Magnoliophyta		Asterales		Asteraceae				Boltonia				decurrens			Species		(Torr. & A. Gray) Alph. Wood					
2234475986					2025-04-23 02:12:04		https://sernecportal.org/portal/collections/individual/index.php?occid=17211254				17f2d0fa-39a6-4465-8055-1d6fc12eeda2		NCU	Vascular Plants			PreservedSpecimen	field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality			4c742c3d-8a55-4869-8301-fd5bdbda2422	NCU00008565		Evers, R.																							NCU Accession #: 235109																				1960																		United States	US	Illinois	Fulton																																																														74866								Boltonia decurrens							Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Boltonia	Plantae	Magnoliophyta		Asterales		Asteraceae				Boltonia				decurrens			Species		(Torr. & A. Gray) Alph. Wood					
2006091332				https://creativecommons.org/licenses/by-nc/4.0/	2022-07-21T15:07:06Z		https://www.inaturalist.org/observations/20812747	Paul Marcum					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation	Coordinate uncertainty increased to 28210m to protect threatened taxon			https://www.inaturalist.org/observations/20812747	20812747		Paul Marcum																																							2006-10-18T15:06:00-05:00	15:06:00-05:00						2006/10/18 3:06 PM CDT																US	Illinois				Illinois, US												38.6524404199	-90.1958835732	EPSG:4326	28210																																		46263409				Paul Marcum		2019-02-27T20:51:09Z				159307								Boltonia decurrens								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Boltonia							species							
2006090989				https://creativecommons.org/licenses/by-nc/4.0/	2022-07-21T15:07:05Z		https://www.inaturalist.org/observations/20811634	Paul Marcum					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation	Coordinate uncertainty increased to 28210m to protect threatened taxon			https://www.inaturalist.org/observations/20811634	20811634		Paul Marcum																																							2006-10-17T16:43:00-05:00	16:43:00-05:00						2006/10/17 4:43 PM CDT																US	Illinois				Illinois, US												38.7598390591	-90.0601300002	EPSG:4326	28210																																		46260828				Paul Marcum		2019-02-27T20:06:13Z				159307								Boltonia decurrens								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Boltonia							species							
2006036983				https://creativecommons.org/licenses/by-nc/4.0/	2021-04-07T21:13:57Z		https://www.inaturalist.org/observations/20210504	Jane Ward					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation	Coordinate uncertainty increased to 27939m to protect threatened taxon			https://www.inaturalist.org/observations/20210504	20210504		Jane Ward							flowers																																2009-09-07T10:37:00-05:00	10:37:00-05:00						2009/09/07 10:37 AM CDT																US	Illinois				Illinois, US												40.5018171829	-89.985131399	EPSG:4326	27939																																		44839095				Jane Ward		2019-02-08T21:49:33Z				159307								Boltonia decurrens								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Boltonia							species							
2005288788				https://creativecommons.org/licenses/by-nc/4.0/	2021-04-07T21:39:36Z		https://www.inaturalist.org/observations/20210489	Jane Ward					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation	Coordinate uncertainty increased to 27939m to protect threatened taxon			https://www.inaturalist.org/observations/20210489	20210489		Jane Ward							flowers																																2009-09-12T11:34:00-05:00	11:34:00-05:00						2009/09/12 11:34 AM CDT																US	Illinois				Illinois, US												40.4422658168	-89.8066641793	EPSG:4326	27939																																		44838495				Jane Ward		2019-02-08T21:40:13Z				159307								Boltonia decurrens								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Boltonia							species							
2005288776				https://creativecommons.org/licenses/by-nc/4.0/	2021-04-07T21:25:09Z		https://www.inaturalist.org/observations/20210491	Jane Ward					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation	Coordinate uncertainty increased to 27939m to protect threatened taxon			https://www.inaturalist.org/observations/20210491	20210491		Jane Ward							flowers																																2009-09-12T11:34:00-05:00	11:34:00-05:00						2009/09/12 11:34 AM CDT																US	Illinois				Illinois, US												40.560377306	-89.8701963444	EPSG:4326	27939																																		44838564				Jane Ward		2019-02-08T21:41:33Z				159307								Boltonia decurrens								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Boltonia							species							
2005288739				https://creativecommons.org/licenses/by-nc/4.0/	2023-08-17T14:54:44Z		https://www.inaturalist.org/observations/20210490	Jane Ward					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation	Coordinate uncertainty increased to 27939m to protect threatened taxon			https://www.inaturalist.org/observations/20210490	20210490		Jane Ward							flowers																																2009-09-12T11:34:00-05:00	11:34:00-05:00						2009/09/12 11:34 AM CDT																US	Illinois				Illinois, US												40.4066068778	-89.9825268056	EPSG:4326	27939																																		44838546				Jane Ward		2019-02-08T21:41:05Z				159307								Boltonia decurrens								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Boltonia							species							
1999373171	https://huh.harvard.edu/access-digital-reproductions-works-public-domain		en	https://huh.harvard.edu/pages/use	2010-08-16 16:43:34		http://data.huh.harvard.edu/f20602a9-3671-4b6c-ba8b-3571d735fcda/image	President and Fellows of Harvard College	http://purl.org/dc/dcmitype/PhysicalObject	urn:lsid:biocol.org:col:15631	urn:lsid:biocol.org:col:15631		GH	GH	Harvard University Herbaria: All Records		PreservedSpecimen			"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": null, ""huh_project_name"": null}"	f20602a9-3671-4b6c-ba8b-3571d735fcda	barcode-00004289		H. K. D. Eggert					undetermined		NotDetermined								present	Sheet	in collection	[see Simple Media extension]																																						North America;United States of America;Missouri;Saint Louis County;	North America				United States of America	US	Missouri	Saint Louis County	Saint Louis (Missouri)																																																						Type	D. E. Boufford														Boltonia asteroides var. decurrens Engelmann ex A. Gray													Asteraceae				Boltonia				asteroides	decurrens				Engelmann ex A. Gray					
1990110799			en		2025-04-23 02:12:04		https://sernecportal.org/portal/collections/individual/index.php?occid=16002508				565b6f19-288f-4614-a4c9-b09448e96547		TENN				PreservedSpecimen				edd1b442-f05f-482c-9473-2f1c9d08e352	TENN-V-0219981																																																															United States	US	Illinois	Peoria																																																														74866								Boltonia decurrens							Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Boltonia	Plantae	Magnoliophyta		Asterales		Asteraceae				Boltonia				decurrens			Species		(Torr. & A. Gray) Alph. Wood					
1931382133			en		T12:56+0400		http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2159116	The New York Botanical Garden	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:15556	http://biocol.org/urn:lsid:biocol.org:col:15556		NY	NY	Vascular plants		PreservedSpecimen				ffdb0fe9-2b13-477d-aadd-fc198832b0e4	2027693																		sheet																																																														[US & Canada]																																																								Boltonia decurrens (Torr. & A.Gray) Alph.Wood								Plantae	Magnoliophyta		Asterales		Asteraceae				Boltonia				decurrens			Species		(Torr. & A.Gray) Alph.Wood		ICN			
